Oscilloscope data. 
Time step = 1,000 uS
Voltage step = 31,25 mV
Zero level = 180

N 	Smpl.	Trig
234	190	0
235	191	0
236	192	0
237	192	0
238	191	0
239	192	0
240	190	0
241	188	0
242	187	0
243	184	0
244	183	0
245	180	0
246	177	0
247	175	0
248	173	0
249	171	0
250	171	0
251	169	0
252	169	0
253	170	0
254	171	0
255	171	0
256	173	0
257	175	0
258	179	0
259	180	0
260	183	0
261	186	0
262	188	0
263	191	0
264	192	0
265	193	0
266	195	0
267	195	0
268	195	0
269	194	0
270	192	0
271	191	0
272	188	0
273	184	0
274	181	0
275	179	0
276	175	0
277	172	0
278	170	0
279	168	0
280	166	0
281	165	0
282	164	0
283	164	0
284	166	0
285	167	0
286	169	0
287	172	0
288	175	0
289	179	0
290	183	0
291	187	0
292	190	0
293	193	0
294	195	0
295	198	0
296	199	0
297	200	0
298	200	0
299	200	0
300	199	0
301	196	0
302	194	0
303	191	0
304	187	0
305	181	0
306	178	0
307	174	0
308	169	0
309	166	0
310	163	0
311	160	0
312	159	0
313	158	0
314	158	0
315	159	0
316	160	0
317	163	0
318	167	0
319	171	0
320	175	0
321	180	0
322	185	0
323	191	0
324	195	0
325	199	0
326	203	0
327	205	0
328	207	0
329	208	0
330	208	0
331	207	0
332	204	0
333	202	0
334	197	0
335	192	0
336	187	0
337	181	0
338	175	0
339	171	0
340	165	0
341	160	0
342	155	0
343	153	0
344	151	0
345	150	0
346	150	0
347	151	0
348	154	0
349	158	0
350	163	0
351	167	0
352	174	0
353	180	0
354	187	0
355	192	0
356	199	0
357	204	0
358	209	0
359	212	0
360	215	0
361	216	0
362	216	0
363	215	0
364	211	0
365	208	0
366	203	0
367	197	0
368	190	0
369	183	0
370	175	0
371	168	0
372	161	0
373	155	0
374	151	0
375	147	0
376	143	0
377	143	0
378	143	0
379	144	0
380	146	0
381	151	0
382	156	0
383	163	0
384	169	0
385	177	0
386	185	0
387	193	0
388	200	0
389	207	0
390	213	0
391	219	0
392	221	0
393	223	0
394	223	0
395	223	0
396	219	0
397	216	0
398	211	0
399	203	0
400	195	0
401	187	0
402	179	0
403	169	0
404	162	0
405	154	0
406	147	0
407	141	0
408	138	0
409	135	0
410	135	0
411	135	0
412	139	0
413	143	0
414	148	0
415	155	0
416	163	0
417	173	0
418	182	0
419	191	0
420	200	0
421	208	0
422	216	0
423	222	0
424	227	0
425	229	0
426	231	0
427	229	0
428	227	0
429	223	0
430	218	0
431	211	0
432	201	0
433	192	0
434	183	0
435	173	0
436	163	0
437	155	0
438	147	0
439	139	0
440	134	0
441	131	0
442	128	0
443	128	0
444	131	0
445	135	0
446	140	0
447	148	0
448	156	0
449	166	0
450	176	0
451	187	0
452	197	0
453	207	0
454	215	0
455	223	0
456	229	0
457	233	0
458	235	0
459	236	0
460	235	0
461	231	0
462	225	0
463	219	0
464	209	0
465	199	0
466	189	0
467	178	0
468	167	0
469	157	0
470	147	0
471	139	0
472	132	0
473	127	0
474	124	0
475	123	0
476	124	0
477	128	0
478	133	0
479	140	0
480	149	0
481	159	0
482	169	0
483	180	0
484	192	0
485	203	0
486	213	0
487	223	0
488	229	0
489	235	0
490	239	0
491	240	0
492	239	0
493	237	0
494	232	0
495	225	0
496	216	0
497	207	0
498	196	0
499	184	0
500	173	0
501	161	0
502	151	0
503	141	0
504	133	0
505	128	0
506	123	0
507	120	0
508	120	0
509	123	0
510	127	0
511	133	0
512	143	0
513	152	0
514	163	0
515	174	0
516	186	0
517	197	0
518	209	0
519	219	0
520	227	0
521	234	0
522	239	0
523	243	0
524	243	0
525	241	0
526	237	0
527	231	0
528	223	0
529	214	0
530	203	0
531	191	0
532	179	0
533	168	0
534	156	0
535	146	0
536	136	0
537	128	0
538	123	0
539	120	0
540	119	0
541	120	0
542	123	0
543	129	0
544	135	0
545	145	0
546	156	0
547	167	0
548	179	0
549	191	0
550	203	0
551	214	0
552	223	0
553	231	0
554	238	0
555	241	0
556	243	0
557	243	0
558	240	0
559	236	0
560	228	0
561	219	0
562	209	0
563	199	0
564	187	0
565	175	0
566	163	0
567	151	0
568	141	0
569	133	0
570	127	0
571	121	0
572	119	0
573	119	0
574	121	0
575	125	0
576	131	0
577	140	0
578	150	0
579	160	0
580	172	0
581	184	0
582	195	0
583	207	0
584	217	0
585	227	0
586	233	0
587	239	0
588	242	0
589	243	0
590	241	0
591	237	0
592	232	0
593	223	0
594	215	0
595	203	0
596	192	0
597	181	0
598	169	0
599	159	0
600	147	0
601	139	0
602	131	0
603	125	0
604	122	0
605	120	0
606	121	0
607	124	0
608	129	0
609	137	0
610	146	0
611	156	0
612	167	0
613	178	0
614	189	0
615	200	0
616	211	0
617	220	0
618	227	0
619	235	0
620	239	0
621	240	0
622	239	0
623	236	0
624	232	0
625	226	0
626	217	0
627	208	0
628	197	0
629	187	0
630	175	0
631	165	0
632	155	0
633	144	0
634	137	0
635	131	0
636	127	0
637	124	0
638	124	0
639	126	0
640	131	0
641	136	0
642	143	0
643	152	0
644	163	0
645	173	0
646	184	0
647	195	0
648	205	0
649	215	0
650	223	0
651	228	0
652	233	0
653	235	0
654	236	0
655	235	0
656	231	0
657	226	0
658	219	0
659	211	0
660	201	0
661	191	0
662	180	0
663	171	0
664	160	0
665	151	0
666	143	0
667	136	0
668	132	0
669	129	0
670	128	0
671	129	0
672	132	0
673	138	0
674	143	0
675	151	0
676	160	0
677	171	0
678	180	0
679	191	0
680	199	0
681	208	0
682	216	0
683	223	0
684	227	0
685	230	0
686	231	0
687	231	0
688	227	0
689	224	0
690	217	0
691	211	0
692	202	0
693	193	0
694	183	0
695	174	0
696	165	0
697	156	0
698	149	0
699	143	0
700	139	0
701	135	0
702	134	0
703	135	0
704	136	0
705	140	0
706	146	0
707	152	0
708	160	0
709	169	0
710	177	0
711	187	0
712	195	0
713	203	0
714	211	0
715	216	0
716	221	0
717	224	0
718	225	0
719	224	0
720	223	0
721	219	0
722	214	0
723	208	0
724	201	0
725	193	0
726	185	0
727	176	0
728	168	0
729	160	0
730	154	0
731	148	0
732	144	0
733	141	0
734	140	0
735	139	0
736	142	0
737	144	0
738	149	0
739	155	0
740	162	0
741	168	0
742	176	0
743	184	0
744	193	0
745	199	0
746	206	0
747	211	0
748	215	0
749	218	0
750	220	0
751	219	0
752	218	0
753	215	0
754	211	0
755	205	0
756	199	0
757	192	0
758	185	0
759	178	0
760	171	0
761	164	0
762	158	0
763	153	0
764	149	0
765	147	0
766	145	0
767	145	0
768	147	0
769	149	0
770	154	0
771	159	0
772	164	0
773	171	0
774	178	0
775	184	0
776	191	0
777	197	0
778	203	0
779	207	0
780	211	0
781	213	0
782	214	0
783	214	0
784	212	0
785	209	0
786	205	0
787	200	0
788	195	0
789	189	0
790	183	0
791	177	0
792	171	0
793	166	0
794	160	0
795	156	0
796	153	0
797	151	0
798	150	0
799	151	0
800	152	0
801	155	0
802	159	0
803	163	0
804	168	0
805	175	0
806	180	0
807	186	0
808	191	0
809	196	0
810	200	0
811	204	0
812	207	0
813	209	0
814	209	0
815	208	0
816	207	0
817	204	0
818	201	0
819	196	0
820	192	0
821	187	0
822	180	0
823	175	0
824	170	0
825	166	0
826	161	0
827	159	0
828	155	0
829	155	0
830	155	0
831	156	0
832	157	0
833	160	0
834	164	0
835	168	0
836	172	0
837	177	0
838	183	0
839	187	0
840	192	0
841	197	0
842	200	0
843	203	0
844	205	0
845	205	0
846	206	0
847	204	0
848	203	0
849	200	0
850	196	0
851	192	0
852	187	0
853	183	0
854	177	0
855	172	0
856	168	0
857	164	0
858	161	0
859	160	0
860	159	0
861	157	0
862	159	0
863	159	0
864	161	0
865	164	0
866	168	0
867	172	0
868	176	0
869	181	0
870	187	0
871	191	0
872	195	0
873	198	0
874	200	0
875	203	0
876	203	0
877	204	0
878	203	0
879	201	0
880	199	0
881	195	0
882	192	0
883	188	0
884	183	0
885	179	0
886	175	0
887	171	0
888	166	0
889	163	0
890	160	0
891	159	0
892	159	0
893	159	0
894	160	0
895	163	0
896	164	0
897	168	0
898	172	0
899	176	0
900	181	0
901	185	0
902	189	0
903	193	0
904	197	0
905	200	0
906	202	0
907	203	0
908	203	0
909	203	0
910	200	0
911	199	0
912	195	0
913	192	0
914	187	0
915	183	0
916	179	0
917	174	0
918	171	0
919	167	0
920	163	0
921	161	0
922	159	0
923	159	0
924	159	0
925	160	0
926	162	0
927	165	0
928	168	0
929	172	0
930	176	0
931	180	0
932	184	0
933	189	0
934	192	0
935	196	0
936	199	0
937	202	0
938	203	0
939	203	0
940	203	0
941	201	0
942	199	0
943	196	0
944	192	0
945	188	0
946	184	0
947	180	0
948	175	0
949	171	0
950	167	0
951	164	0
952	161	0
953	160	0
954	159	0
955	159	0
956	159	0
957	160	0
958	163	0
959	167	0
960	171	0
961	175	0
962	179	0
963	184	0
964	188	0
965	192	0
966	196	0
967	199	0
968	202	0
969	203	0
970	204	0
971	203	0
972	203	0
973	200	0
974	198	0
975	195	0
976	191	0
977	187	0
978	181	0
979	176	0
980	172	0
981	168	0
982	164	0
983	161	0
984	159	0
985	158	0
986	157	0
987	158	0
988	159	0
989	161	0
990	165	0
991	168	0
992	173	0
993	177	0
994	183	0
995	187	0
996	192	0
997	196	0
998	199	0
999	202	0
