Oscilloscope data. 
Time step = 1,000 uS
Voltage step = 31,25 mV
Zero level = 180

N 	Smpl.	Trig
332	145	0
333	153	0
334	163	0
335	172	0
336	183	0
337	192	0
338	201	0
339	209	0
340	216	0
341	223	0
342	225	0
343	227	0
344	227	0
345	224	0
346	219	0
347	214	0
348	207	0
349	199	0
350	191	0
351	183	0
352	173	0
353	165	0
354	159	0
355	152	0
356	147	0
357	144	0
358	143	0
359	143	0
360	144	0
361	148	0
362	153	0
363	159	0
364	165	0
365	172	0
366	179	0
367	187	0
368	193	0
369	199	0
370	204	0
371	208	0
372	210	0
373	211	0
374	211	0
375	208	0
376	207	0
377	202	0
378	197	0
379	192	0
380	187	0
381	181	0
382	176	0
383	171	0
384	166	0
385	163	0
386	160	0
387	159	0
388	159	0
389	160	0
390	161	0
391	164	0
392	169	0
393	171	0
394	176	0
395	180	0
396	184	0
397	188	0
398	191	0
399	195	0
400	195	0
401	197	0
402	197	0
403	196	0
404	195	0
405	192	0
406	188	0
407	186	0
408	181	0
409	179	0
410	175	0
411	171	0
412	170	0
413	167	0
414	167	0
415	167	0
416	168	0
417	169	0
418	172	0
419	175	0
420	179	0
421	182	0
422	185	0
423	188	0
424	192	0
425	194	0
426	195	0
427	197	0
428	197	0
429	197	0
430	195	0
431	193	0
432	190	0
433	186	0
434	183	0
435	177	0
436	173	0
437	169	0
438	166	0
439	163	0
440	160	0
441	160	0
442	159	0
443	160	0
444	163	0
445	165	0
446	168	0
447	173	0
448	179	0
449	184	0
450	189	0
451	195	0
452	199	0
453	203	0
454	207	0
455	208	0
456	209	0
457	208	0
458	207	0
459	204	0
460	200	0
461	195	0
462	189	0
463	183	0
464	176	0
465	169	0
466	163	0
467	158	0
468	153	0
469	151	0
470	148	0
471	147	0
472	148	0
473	151	0
474	155	0
475	159	0
476	165	0
477	172	0
478	179	0
479	187	0
480	195	0
481	202	0
482	208	0
483	213	0
484	216	0
485	219	0
486	219	0
487	219	0
488	215	0
489	211	0
490	205	0
491	199	0
492	191	0
493	183	0
494	175	0
495	167	0
496	159	0
497	153	0
498	147	0
499	143	0
500	140	0
501	139	0
502	140	0
503	144	0
504	147	0
505	154	0
506	160	0
507	169	0
508	177	0
509	187	0
510	195	0
511	203	0
512	211	0
513	216	0
514	220	0
515	223	0
516	224	0
517	223	0
518	220	0
519	216	0
520	211	0
521	203	0
522	195	0
523	187	0
524	177	0
525	168	0
526	159	0
527	152	0
528	147	0
529	143	0
530	139	0
531	136	0
532	139	0
533	140	0
534	145	0
535	151	0
536	159	0
537	167	0
538	175	0
539	184	0
540	193	0
541	202	0
542	208	0
543	215	0
544	220	0
545	223	0
546	224	0
547	223	0
548	220	0
549	217	0
550	211	0
551	204	0
552	196	0
553	187	0
554	179	0
555	170	0
556	162	0
557	155	0
558	148	0
559	144	0
560	141	0
561	140	0
562	140	0
563	143	0
564	147	0
565	152	0
566	159	0
567	167	0
568	175	0
569	183	0
570	191	0
571	199	0
572	206	0
573	211	0
574	216	0
575	219	0
576	219	0
577	219	0
578	216	0
579	212	0
580	207	0
581	200	0
582	194	0
583	186	0
584	179	0
585	171	0
586	163	0
587	158	0
588	153	0
589	149	0
590	147	0
591	147	0
592	147	0
593	150	0
594	153	0
595	159	0
596	164	0
597	171	0
598	179	0
599	185	0
600	191	0
601	197	0
602	203	0
603	207	0
604	211	0
605	212	0
606	212	0
607	211	0
608	208	0
609	203	0
610	199	0
611	194	0
612	188	0
613	181	0
614	175	0
615	170	0
616	164	0
617	160	0
618	156	0
619	155	0
620	153	0
621	155	0
622	156	0
623	159	0
624	163	0
625	167	0
626	173	0
627	179	0
628	184	0
629	190	0
630	195	0
631	199	0
632	202	0
633	204	0
634	206	0
635	205	0
636	203	0
637	201	0
638	197	0
639	193	0
640	189	0
641	184	0
642	179	0
643	173	0
644	169	0
645	165	0
646	161	0
647	159	0
648	159	0
649	159	0
650	160	0
651	163	0
652	165	0
653	169	0
654	174	0
655	179	0
656	183	0
657	188	0
658	193	0
659	197	0
660	200	0
661	203	0
662	204	0
663	204	0
664	203	0
665	200	0
666	197	0
667	192	0
668	188	0
669	183	0
670	178	0
671	172	0
672	168	0
673	163	0
674	160	0
675	159	0
676	156	0
677	156	0
678	158	0
679	160	0
680	164	0
681	168	0
682	173	0
683	179	0
684	184	0
685	191	0
686	195	0
687	200	0
688	203	0
689	207	0
690	208	0
691	208	0
692	208	0
693	206	0
694	203	0
695	197	0
696	191	0
697	186	0
698	180	0
699	173	0
700	167	0
701	161	0
702	156	0
703	153	0
704	151	0
705	149	0
706	150	0
707	151	0
708	155	0
709	159	0
710	164	0
711	171	0
712	178	0
713	185	0
714	193	0
715	199	0
716	205	0
717	211	0
718	214	0
719	216	0
720	217	0
721	216	0
722	214	0
723	209	0
724	204	0
725	197	0
726	191	0
727	183	0
728	175	0
729	167	0
730	159	0
731	153	0
732	148	0
733	144	0
734	142	0
735	141	0
736	143	0
737	145	0
738	149	0
739	155	0
740	163	0
741	171	0
742	179	0
743	188	0
744	196	0
745	204	0
746	211	0
747	217	0
748	221	0
749	224	0
750	224	0
751	223	0
752	220	0
753	215	0
754	208	0
755	201	0
756	192	0
757	184	0
758	175	0
759	165	0
760	157	0
761	149	0
762	143	0
763	139	0
764	136	0
765	135	0
766	136	0
767	140	0
768	144	0
769	151	0
770	159	0
771	167	0
772	176	0
773	187	0
774	196	0
775	204	0
776	212	0
777	219	0
778	223	0
779	227	0
780	227	0
781	227	0
782	223	0
783	219	0
784	212	0
785	205	0
786	196	0
787	187	0
788	178	0
789	168	0
790	160	0
791	151	0
792	145	0
793	139	0
794	136	0
795	135	0
796	136	0
797	139	0
798	143	0
799	149	0
800	156	0
801	164	0
802	172	0
803	182	0
804	191	0
805	199	0
806	207	0
807	215	0
808	220	0
809	223	0
810	224	0
811	224	0
812	223	0
813	219	0
814	212	0
815	207	0
816	199	0
817	191	0
818	182	0
819	174	0
820	165	0
821	159	0
822	152	0
823	147	0
824	143	0
825	143	0
826	142	0
827	143	0
828	147	0
829	151	0
830	157	0
831	163	0
832	171	0
833	179	0
834	187	0
835	192	0
836	200	0
837	205	0
838	209	0
839	213	0
840	215	0
841	215	0
842	213	0
843	211	0
844	207	0
845	201	0
846	196	0
847	190	0
848	183	0
849	178	0
850	171	0
851	166	0
852	161	0
853	159	0
854	155	0
855	155	0
856	155	0
857	156	0
858	159	0
859	161	0
860	166	0
861	171	0
862	175	0
863	180	0
864	184	0
865	189	0
866	192	0
867	195	0
868	198	0
869	200	0
870	200	0
871	199	0
872	198	0
873	195	0
874	192	0
875	190	0
876	186	0
877	183	0
878	179	0
879	176	0
880	173	0
881	171	0
882	170	0
883	169	0
884	169	0
885	169	0
886	171	0
887	173	0
888	176	0
889	179	0
890	180	0
891	183	0
892	187	0
893	189	0
894	190	0
895	191	0
896	191	0
897	191	0
898	190	0
899	188	0
900	186	0
901	183	0
902	180	0
903	177	0
904	175	0
905	171	0
906	169	0
907	167	0
908	167	0
909	166	0
910	167	0
911	168	0
912	171	0
913	173	0
914	177	0
915	182	0
916	186	0
917	191	0
918	195	0
919	197	0
920	200	0
921	203	0
922	204	0
923	204	0
924	203	0
925	201	0
926	199	0
927	194	0
928	189	0
929	184	0
930	177	0
931	171	0
932	166	0
933	160	0
934	156	0
935	152	0
936	150	0
937	148	0
938	148	0
939	151	0
940	153	0
941	158	0
942	163	0
943	171	0
944	177	0
945	185	0
946	192	0
947	200	0
948	207	0
949	213	0
950	218	0
951	221	0
952	223	0
953	222	0
954	220	0
955	216	0
956	211	0
957	204	0
958	196	0
959	188	0
960	179	0
961	169	0
962	159	0
963	152	0
964	145	0
965	139	0
966	134	0
967	131	0
968	131	0
969	133	0
970	137	0
971	143	0
972	151	0
973	159	0
974	169	0
975	180	0
976	191	0
977	200	0
978	211	0
979	220	0
980	227	0
981	232	0
982	236	0
983	237	0
984	235	0
985	232	0
986	227	0
987	219	0
988	210	0
989	199	0
990	187	0
991	175	0
992	164	0
993	153	0
994	143	0
995	135	0
996	127	0
997	124	0
998	122	0
999	122	0
